PRODUCT CODE,DESCRIPTION,PIECE,BARCODE,PRODUCT GROUP,PRODUCT TYPE,GENDER,SIZE,PRICE,LINK,IMAGE_LINK,ORIGINAL_EN,ORIGINAL_AR,ORIGINAL_HE,orig_norm,orig_can,FRAG_FOUND,FRAG_SOURCE,FRAG_MATCH_NAME,FRAG_MATCH_SCORE,FRAG_URL,DESC_AR,DESC_HE,PYRAMID_AR,PYRAMID_HE,BEST_TIME_AR,BEST_TIME_HE,RATING_5STARS,NEEDS_REVIEW
XM W.184,100 ML TRUSSARDI,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.8,https://madperfume.co.il/upload/02-2026/product/697e841d4afd8.png,TRUSSARDI,ترسسردي,טרוססרדי,trussardi,trussardi,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM W.189,100 ML BOSS BOTTE INTENSE,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.4,https://madperfume.co.il/upload/06-2025/product/6852d848caac5.png,BOSS BOTTE INTENSE,بوسس بوتتي إنتنس,בוסס בוטט אינטנס,boss botte intense,boss botte,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM W.191,100 ML DIOR EAU SAUVAGE,,8.68176E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.5,https://madperfume.co.il/upload/01-2026/product/697bbaf669c9e.png,DIOR EAU SAUVAGE,ديور او سڤجي,דיור או סאווג׳,dior eau sauvage,dior sauvage,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM W.192,100 ML DIOR SAUVAGE EDP,,8.68332E+12,Perfume,Selective,MAN,100 ML,100,https://madperfume.co.il/?app=product.show.6,https://madperfume.co.il/upload/01-2026/product/697d008464760.png,DIOR SAUVAGE EDP,ديور سڤجي اي دي بي,דיור סאווג׳ אי די פי,dior sauvage edp,dior sauvage,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XM Y.102,100 ML YSL MYSLF,,,Perfume,Selective,MAN,101 ML,100,https://madperfume.co.il/?app=product.show.523,https://madperfume.co.il/upload/02-2026/product/697e80acc22a3.png,YSL MYSLF,واي اس ال ام واي اس ال اف,וואי אס אל אם וואי אס אל אף,ysl myslf,ysl myslf,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
UNISEX 100 CC,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.101,100 ML TOMFORD VELVED ORCHID - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,TOMFORD VELVED ORCHID - UNISEX,تمفورد ڤلڤد اورتشيد - يونيسكس,טומפורד ואלוד ארצ׳יד - אניסקס,tomford velved orchid unisex,tomford velved orchid,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.102,100 ML TOM FORD LOST CHERRY - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,TOM FORD LOST CHERRY - UNISEX,توم فورد لوست تشرري - يونيسكس,טומ פורד לוסט צ׳ררי - אניסקס,tom ford lost cherry unisex,tom ford lost cherry,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.103,100 ML JO MALONE WOOD SAGE & SEA SALT - UNISEX,,,Perfume,Selective,UNISEX,101 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,JO MALONE WOOD SAGE & SEA SALT - UNISEX,جو مالوني وود ساجي سي سالت - يونيسكس,ג׳ו מאלונ ווד סאג׳א סי סאלט - אניסקס,jo malone wood sage sea salt unisex,jo malone wood sage sea salt,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.104,100 ML LOLITA LIFT - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,LOLITA LIFT - UNISEX,لوليتا ليفت - يونيسكس,לוליט ליפט - אניסקס,lolita lift unisex,lolita lift,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.105,100 ML TOM FORD BLACK ORCHIDE - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,TOM FORD BLACK ORCHIDE - UNISEX,توم فورد بلاك اورتشيدي - يونيسكس,טומ פורד בלקק ארצ׳יד - אניסקס,tom ford black orchide unisex,tom ford black orchide,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.106,100 ML TOM FORD VANILLE FATALE - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,TOM FORD VANILLE FATALE - UNISEX,توم فورد ڤانيللي فاتالي - يونيسكس,טומ פורד ואנילל פאטל - אניסקס,tom ford vanille fatale unisex,tom ford vanille fatale,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.107,100 ML TOM FORD FUCKING FABULOUS - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,TOM FORD FUCKING FABULOUS - UNISEX,توم فورد فكينج فابلوس - يونيسكس,טומ פורד פוקקינג׳ פאבולוס - אניסקס,tom ford fucking fabulous unisex,tom ford fucking fabulous,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.108,100 ML TOM FORD NOIR EXTRME - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,TOM FORD NOIR EXTRME - UNISEX,توم فورد نوار ايكسترمي - يونيسكس,טומ פורד נואר אקסטרמ - אניסקס,tom ford noir extrme unisex,tom ford noir extrme,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.109,100 ML TOM FORD TABAC VANILLA - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,TOM FORD TABAC VANILLA - UNISEX,توم فورد تاباس ڤانيللا - يونيسكس,טומ פורד טאבס ואנילל - אניסקס,tom ford tabac vanilla unisex,tom ford tabac vanilla,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.110,100 ML TOMFORD OMBRE LEATHER - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.516,https://madperfume.co.il/upload/06-2025/product/684eb533bfc1b.png,TOMFORD OMBRE LEATHER - UNISEX,تمفورد اومبري ليثر - يونيسكس,טומפורד אמבר ליתר - אניסקס,tomford ombre leather unisex,tomford ombre leather,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
XU Q.111,100 ML TOM FORD CHERRY SMOKE - UNISEX,,8.68332E+12,Perfume,Selective,UNISEX,100 ML,100,https://madperfume.co.il/?app=product.show.99,https://madperfume.co.il/upload/01-2026/product/697e4dfc787df.png,TOM FORD CHERRY SMOKE - UNISEX,توم فورد تشرري سموكي - يونيسكس,טומ פורד צ׳ררי סמוק - אניסקס,tom ford cherry smoke unisex,tom ford cherry smoke,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
TOTAL,100 ML SELECTİVE Perfume,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
CAR PARFUME 8 CC,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.GOOD NIGHT KISS,ARAÇ Perfume 8 ML GOOD NIGHT KISS,,8.68176E+12,,,,,,,,ARAÇ Perfume GOOD NIGHT KISS,اراس برفومي جود نيغت كيسس,אראס פארפומ גוד ניגט קיסס,ara perfume good night kiss,ara perfume good night kiss,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.HIPNOTIZYA,ARAÇ Perfume 8 ML HIPNOTIZYA,,8.68176E+12,Car Diffuser,Car Diffuser,Unisex,8 ML,,,,ARAÇ Perfume HIPNOTIZYA,اراس برفومي هيبنتيزيا,אראס פארפומ היפנוטיזי,ara perfume hipnotizya,ara perfume hipnotizya,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.KARPUZ ÇİLEK,ARAÇ Perfume 8 ML KARPUZ ÇİLEK,,8.68176E+12,Car Diffuser,Car Diffuser,Unisex,8 ML,,,,ARAÇ Perfume KARPUZ ÇİLEK,اراس برفومي كاربوز سيلك,אראס פארפומ קארפוז סילק,ara perfume karpuz i lek,ara perfume karpuz i lek,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.KAVUN,ARAÇ Perfume 8 ML KAVUN,,8.68176E+12,Car Diffuser,Car Diffuser,Unisex,8 ML,,,,ARAÇ Perfume KAVUN,اراس برفومي كاڤون,אראס פארפומ קאוונ,ara perfume kavun,ara perfume kavun,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.LIMPIO,ARAÇ Perfume 8 ML LIMPIO,,8.68176E+12,Car Diffuser,Car Diffuser,Unisex,8 ML,,,,ARAÇ Perfume LIMPIO,اراس برفومي ليمبيو,אראס פארפומ לימפיו,ara perfume limpio,ara perfume limpio,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.MONA ROSA,ARAÇ Perfume 8 ML MONA ROSA,,8.68176E+12,Car Diffuser,Car Diffuser,Unisex,8 ML,,,,ARAÇ Perfume MONA ROSA,اراس برفومي مونا روسا,אראס פארפומ מונא רוסא,ara perfume mona rosa,ara perfume mona rosa,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.PATCH,ARAÇ Perfume 8 ML PATCH,,8.68176E+12,Car Diffuser,Car Diffuser,Unisex,8 ML,,,,ARAÇ Perfume PATCH,اراس برفومي باتتش,אראס פארפומ פאטצ׳,ara perfume patch,ara perfume patch,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.REBORN,ARAÇ Perfume 8 ML REBORN,,8.68176E+12,Car Diffuser,Car Diffuser,Unisex,8 ML,,,,ARAÇ Perfume REBORN,اراس برفومي ربورن,אראס פארפומ ראבורנ,ara perfume reborn,ara perfume reborn,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
AP.8.YEŞİL ELMA,ARAÇ Perfume 8 ML YEŞİL ELMA,,8.68176E+12,Car Diffuser,Car Diffuser,Unisex,8 ML,,,,ARAÇ Perfume YEŞİL ELMA,اراس برفومي يسيل ايلما,אראס פארפומ יאסיל אלמא,ara perfume ye i l elma,ara perfume ye i l elma,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
TOTAL ,8 ML ARAÇ Perfumer,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
NICHE PARFUME 100 CC,,,,,,,,,,,,,,nan,nan,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BRUNO GOLD INTENSE,BRUNO GOLD INTENSE 100 ML,,8.68332E+12,Perfume,Niche,MAN,100 ML,300,https://madperfume.co.il/?app=product.show.942,https://madperfume.co.il/upload/01-2026/product/69794fd4b14fc.png,BRUNO GOLD INTENSE,برونو جولد إنتنس,ברונו גולד אינטנס,bruno gold intense,bruno gold,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BY BRUNO CASANOVA,BY BRUNO CASANOVA 100 ML,,8.68176E+12,Perfume,Niche,Unisex,100 ML,300,https://madperfume.co.il/?app=product.show.467,https://madperfume.co.il/upload/01-2026/product/69794d7e6f248.png,BY BRUNO CASANOVA,بي واي برونو كاسنوڤا,בי וואי ברונו קאסנוו,by bruno casanova,by bruno casanova,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BY BRUNO DETOX,BY BRUNO DETOX 100 ML,,8.68176E+12,Perfume,Niche,Unisex,100 ML,300,https://madperfume.co.il/?app=product.show.327,https://madperfume.co.il/upload/01-2026/product/69794e20da06b.png,BY BRUNO DETOX,بي واي برونو دتوكس,בי וואי ברונו דאטוקס,by bruno detox,by bruno detox,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BY BRUNO EXOTIC,BY BRUNO EXOTIC 100 ML,,8.68176E+12,Perfume,Niche,Unisex,100 ML,300,https://madperfume.co.il/?app=product.show.468,https://madperfume.co.il/upload/01-2026/product/69794cbdb99ce.png,BY BRUNO EXOTIC,بي واي برونو ايكسوتيس,בי וואי ברונו אקסוטיס,by bruno exotic,by bruno exotic,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
BY BRUNO GOLD,BY BRUNO GOLD 100 ML,,8.68176E+12,Perfume,Niche,Unisex,100 ML,300,https://madperfume.co.il/?app=product.show.199,https://madperfume.co.il/upload/01-2026/product/69795108ea878.png,BY BRUNO GOLD,بي واي برونو جولد,בי וואי ברונו גולד,by bruno gold,by bruno gold,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
DESERTO,DESERTO 100 ML,,8.68332E+12,Perfume,Niche,MAN,100 ML,300,https://madperfume.co.il/?app=product.show.197,https://madperfume.co.il/upload/06-2025/product/20.png,DESERTO,دسرتو,דאסרטו,deserto,deserto,0,Not found in Fragrantica datasets,,,,وصف عام: عطر أنيق ومتوازن، مناسب للاستخدام اليومي.,"תיאור כללי: ניחוח אלגנטי ומאוזן, מתאים ליום-יום.",غير متوفر (غير موجود على فراغرانتيكا ضمن الداتا المتاحة),לא זמין (לא נמצא ב-Fragrantica בדאטה הזמינה),مناسب: كل الفصول • نهار/ليل,מתאים: כל העונות • יום/לילה,★★★★★,0
